,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2229,2015-12-18,458.95,14976650.0,6873533517.5,37926164.8115,52368.0,0.6342352625,2.0,1341.0,7.466666666669999,629152.109263,79102380900.2,1852781.15,37.92492881,1.01965415971,8.64222714064,383932.0,214387.0,98610769.0,210012.0,113325.0,4026919.22356,395919.0,181706820.0
2230,2015-12-19,461.16,14980525.0,6908418909.0,29418082.56,52472.0,0.6721773032260001,3.0,1524.0,7.8,720030.586381,93448670796.3,1803135.6,35.93690521,1.05614874536,8.311525554980001,427602.0,216944.0,98827713.0,212043.0,107302.0,3973674.7796,370213.0,170727429.0
2231,2015-12-20,434.98,14984750.0,6518066555.0,54181213.7719,52566.0,0.558967088757,2.0,1374.0,6.416666666669999,785065.607087,93448670796.3,1851709.86,32.57857501,1.34572001125,9.67248321937,363933.0,191441.0,99019154.0,187359.0,100576.0,3854017.0496300003,316336.0,137599935.0
2232,2015-12-21,438.7,14988600.0,6575498820.0,52315624.452,52679.0,0.7384723961040001,2.0,918.0,7.68333333333,715385.22776,93448670796.3,1706543.0,40.54469579,0.889637606371,7.68325439418,451443.0,222112.0,99241266.0,216719.0,109182.0,5241787.46538,437257.0,191824512.0
2233,2015-12-22,435.98,14992125.0,6536266657.5,30613418.7315,52789.0,0.780452347518,1.0,802.0,8.45,654995.565676,93448670796.3,1553396.74,38.26775215,0.758303952711,6.96184618832,391920.0,223130.0,99464396.0,212631.0,113228.0,4814662.10205,469864.0,204851463.0
2234,2015-12-23,441.4,14996250.0,6619344750.0,28293611.216,52901.0,0.681074981818,0.0,1036.0,7.86666666667,766484.1726,93448670796.3,1837989.6,39.9396651,1.08745753238,8.305833547979999,409651.0,221289.0,99685685.0,208259.0,111963.0,4523984.27721,382912.0,169017138.0
2235,2015-12-24,453.95,14999975.0,6809238651.25,35843916.0595,53009.0,0.7291674295300001,1.0,1230.0,9.11666666667,692158.4346510001,93448670796.3,1709121.75,40.27402729,0.907151542822,7.522907138989999,410857.0,227189.0,99912874.0,208294.0,106063.0,4734609.236719999,415035.0,188405318.0
2236,2015-12-25,454.98,15003325.0,6826212808.5,19787454.9075,53096.0,0.652635067164,3.0,1051.0,8.53333333333,622478.055323,93448670796.3,1537832.4,30.46228338,1.1746408060100002,8.35215615563,329540.0,184124.0,100096998.0,167557.0,93386.0,4018262.26654,287748.0,130919375.0
2237,2015-12-26,417.99,15007975.0,6273183470.25,91276222.4367,53184.0,0.47727280107500003,3.0,1139.0,6.06666666667,864036.703658,93448670796.3,1955357.22,28.83614603,1.49318675812,11.4412607078,347238.0,170904.0,100267902.0,155481.0,90979.0,2670582.94449,313290.0,130951953.0
2238,2015-12-27,418.46,15012850.0,6282277211.0,31955095.3176,53273.0,0.457474835897,0.0,915.0,6.016666666669999,905844.931254,93448670796.3,2050872.46,26.99051992,2.66316725305,13.100096196800001,341200.0,156554.0,100424456.0,147338.0,91267.0,1517703.74445,184029.0,77008774.0
2239,2015-12-28,423.98,15016875.0,6366854662.5,32740834.4546,53367.0,0.585629142857,0.0,1043.0,7.11666666667,747902.7381119999,93448670796.3,1719238.9,30.14051256,1.62552485977,10.304901790399999,314685.0,166837.0,100591293.0,158084.0,93619.0,1979239.8414099999,249458.0,105765156.0
2240,2015-12-29,431.13,15020675.0,6475863612.75,30691408.0275,53467.0,0.657941046053,2.0,946.0,8.416666666669999,706094.510516,93448670796.3,1652090.16,32.07409932,1.6147511629499998,8.83281736527,343081.0,187040.0,100778333.0,181479.0,106510.0,2089114.92258,237312.0,102312368.0
2241,2015-12-30,428.0,15025000.0,6430700000.0,30700004.8378,53564.0,0.56486883237,1.0,972.0,7.083333333330001,803647.041574,93448670796.3,1864368.0,31.69411709,1.86573067224,10.2530192041,342062.0,181836.0,100960169.0,177368.0,107580.0,2490059.56836,233474.0,99926963.0
2242,2015-12-31,429.34,15028600.0,6452379124.0,28540927.016,53647.0,0.579926861111,1.0,1147.0,7.43333333333,743604.444166,103880340815.0,1557216.18,27.14353204,2.05815448773,9.48758426145,310331.0,164132.0,101124301.0,159215.0,99227.0,1227621.2685,176226.0,75660801.0
2243,2016-01-01,432.33,15031975.0,6498773751.75,20406959.2119,53710.0,0.469414296296,0.0,1304.0,7.783333333330001,697129.166406,103880340815.0,1467328.02,19.735687699999996,2.6150875125299997,11.8693772194,232199.0,123623.0,101247924.0,118543.0,77955.0,976452.839324,129785.0,56110092.0
2244,2016-01-02,433.94,15035400.0,6524461476.0,15069490.9225,53789.0,0.578475175182,1.0,1235.0,10.0333333333,707457.005908,103880340815.0,1498828.76,29.83594196,3.26496108967,10.4883611375,334703.0,142904.0,101390828.0,138136.0,85567.0,1014427.4082700001,105790.0,45906482.0
2245,2016-01-03,428.13,15039125.0,6438700586.25,23322149.801999997,53867.0,0.5257396510069999,1.0,1085.0,7.13333333333,769424.042922,103880340815.0,1604631.24,23.84912157,3.0962180290900005,11.3752001928,295177.0,141064.0,101531892.0,136272.0,83682.0,891683.746701,121051.0,51825525.0
2246,2016-01-04,433.0,15043500.0,6513835500.0,21949458.6916,53962.0,0.5454968342859999,1.0,1121.0,6.38333333333,903685.9564520001,103880340815.0,1906932.0,29.04309207,2.34811922524,11.2056459195,363742.0,170176.0,101702068.0,165476.0,96236.0,1016358.61555,187554.0,81211038.0
2247,2016-01-05,431.9,15047575.0,6499047642.5,20487753.0816,54067.0,0.649576226994,0.0,968.0,6.733333333330001,841718.919438,103880340815.0,1774245.2,33.25645748,1.96487252098,9.48733343315,365051.0,187012.0,101889080.0,183870.0,105773.0,1196076.64228,209072.0,90298235.0
2248,2016-01-06,430.75,15050975.0,6483207481.25,19156844.9786,54160.0,0.684647463235,1.0,1057.0,9.45,702293.0861569999,103880340815.0,1477472.5,30.18982189,1.59425154919,8.32482054114,338929.0,177478.0,102066558.0,174238.0,104228.0,1492712.39228,215148.0,92674992.0
2249,2016-01-07,453.71,15054575.0,6830411223.25,58478075.9822,54257.0,0.677849430556,1.0,1117.0,10.0,743604.444166,103880340815.0,1648782.14,34.09833151,1.2929318122,9.26943459659,326219.0,177873.0,102244431.0,175175.0,104641.0,1536633.73193,281067.0,127522745.0
2250,2016-01-08,447.04,15058950.0,6731953008.0,41191540.305,54366.0,0.623070194286,0.0,1252.0,7.216666666669999,903685.9564520001,103880340815.0,1971446.4,35.79529128,1.6278743117200003,10.3759790738,366508.0,190001.0,102434432.0,186956.0,103806.0,1294742.51492,270905.0,121105566.0
2251,2016-01-09,450.15,15062925.0,6780575688.75,17656850.6046,54462.0,0.606929169811,0.0,1389.0,7.216666666669999,821063.240434,103880340815.0,1802400.6,29.65980991,2.56124588564,10.1046150224,371151.0,178374.0,102612806.0,175150.0,92313.0,898916.0585459999,156330.0,70372025.0
2252,2016-01-10,446.24,15067175.0,6723576172.0,20063783.1186,54552.0,0.530182182353,0.0,1504.0,6.68333333333,877866.3576959999,103880340815.0,1909014.72,28.84040484,2.23139857559,11.591775428499998,363228.0,164687.0,102777493.0,160954.0,103071.0,1156445.68689,191718.0,85552386.0
2253,2016-01-11,447.11,15071425.0,6738584831.75,25254134.411,54660.0,0.640220341176,1.0,1369.0,6.7,877866.3576959999,103880340815.0,1914972.13,33.93862178,1.7925407623299998,10.6522861307,365605.0,179771.0,102957264.0,173501.0,104975.0,1754221.804,238935.0,106830047.0
2254,2016-01-12,446.66,15075825.0,6733767994.5,20987190.7616,54763.0,0.5888228977269999,0.0,1386.0,6.733333333330001,908849.8762030001,103880340815.0,1980490.44,34.68518114,1.9994186143700001,10.0708365877,372889.0,196656.0,103153920.0,192859.0,114910.0,1240624.8409,221764.0,99053316.0
2255,2016-01-13,429.57,15079650.0,6477765250.5,45901744.1211,54864.0,0.661572366013,0.0,1222.0,7.45,862135.539442,113354299801.0,1657710.63,34.14797822,1.5432361690799998,8.65067020477,341119.0,191628.0,103345548.0,187904.0,118193.0,1418323.06242,250059.0,107417819.0
2256,2016-01-14,431.9,15082950.0,6514326105.0,19112138.8037,54961.0,0.7364873712119999,0.0,1380.0,8.88333333333,743803.2104989999,113354299801.0,1439090.8,32.437961800000004,1.62865554465,7.84716069578,354601.0,183390.0,103528938.0,178801.0,111689.0,1200884.44414,204586.0,88360661.0
2257,2016-01-15,391.62,15086025.0,5907989110.5,116205455.81799999,55057.0,0.780627439024,0.0,1342.0,10.5,693089.355238,113354299801.0,1217938.2,35.56461585,0.9548091840200001,6.579715296719999,344968.0,185105.0,103714043.0,181095.0,115655.0,1605659.3542,325720.0,127558283.0
2258,2016-01-16,370.4,15089500.0,5589150800.0,71683286.4755,55162.0,0.7594235467630001,0.0,1568.0,9.3,783247.320146,113354299801.0,1300104.0,35.06789583,1.15354507695,6.83182957525,393797.0,190301.0,103904344.0,187774.0,110313.0,1627411.81766,304279.0,112705089.0
2259,2016-01-17,385.45,15092975.0,5817587213.75,25665045.6335,55265.0,0.745804992806,0.0,1370.0,8.433333333330001,783247.320146,113354299801.0,1352544.05,34.12662086,1.94828097687,7.017781519319999,447783.0,192731.0,104097075.0,188183.0,114492.0,6688157.58444,180107.0,69422433.0
2260,2016-01-18,385.28,15097350.0,5816707008.0,25780217.133,55381.0,0.665721045714,0.0,1122.0,5.95,986102.741192,113354299801.0,1700240.64,38.60077135,2.29852085995,7.947500818010001,395421.0,213934.0,104311009.0,209219.0,111996.0,9211159.67578,191993.0,73971077.0
2261,2016-01-19,378.66,15101075.0,5718173059.5,25270093.755,55493.0,0.7521260402680001,0.0,1166.0,8.316666666669999,839596.048215,113354299801.0,1425654.9,40.123582299999995,1.65217437466,6.92956910589,382142.0,205735.0,104516744.0,199344.0,114512.0,10636308.7852,227882.0,86289615.0
2262,2016-01-20,408.33,15104725.0,6167712359.25,78165567.7533,55619.0,0.863243054795,2.0,1217.0,8.583333333330001,822691.429794,113354299801.0,1509187.68,46.36233719,1.177138386,7.698640943110001,387569.0,196033.0,104712777.0,190881.0,117998.0,5061050.41259,313982.0,128208178.0
2263,2016-01-21,408.0,15108075.0,6164094600.0,37002467.8592,55731.0,0.840713619403,1.0,1440.0,9.166666666669999,755072.956112,113354299801.0,1384752.0,44.97159781,1.0235460193700001,6.586529680369999,406195.0,210240.0,104923017.0,204315.0,107878.0,3520396.3316800003,331592.0,135289667.0
2264,2016-01-22,385.7,15112200.0,5828775540.0,59059297.6044,55850.0,0.722907612121,1.0,1470.0,8.333333333330001,929754.0131229999,113354299801.0,1610297.5,50.43939975,1.57458577823,7.121869830960001,413921.0,226106.0,105149123.0,221077.0,114796.0,7043414.583319999,265149.0,102268007.0
2265,2016-01-23,388.5,15116675.0,5872828237.5,24905687.7316,55959.0,0.609391340782,0.0,1563.0,6.483333333330001,1008642.2324200001,113354299801.0,1754466.0,41.96522497,1.60623485081,8.73246629138,435226.0,200913.0,105350036.0,197648.0,97657.0,33278578.0244,281154.0,109228485.0
2266,2016-01-24,404.75,15120825.0,6120153918.75,26166918.645,56058.0,0.596757951807,1.0,1309.0,8.03333333333,935388.8859299999,113354299801.0,1694688.25,37.10747183,2.11765489098,8.75482120348,383842.0,193572.0,105543608.0,190634.0,96752.0,38433356.1419,197719.0,80026649.0
2267,2016-01-25,387.09,15125150.0,5854794313.5,27947836.8106,56170.0,0.651674352601,1.0,1186.0,6.9,974832.9955780001,113354299801.0,1691196.21,44.57485172,0.9410453428550001,8.03067642645,404020.0,210592.0,105754200.0,206515.0,103001.0,45992222.558,464271.0,179714636.0
2268,2016-01-26,394.12,15129250.0,5962740010.0,23253230.3312,56293.0,0.7503275670730001,0.0,942.0,8.51666666667,978569.915444,120033340651.0,1634415.64,47.44277836,1.31246279038,6.9203583783200004,462802.0,236175.0,105990375.0,229053.0,115989.0,7554131.781539999,315971.0,124530436.0
2269,2016-01-27,394.45,15133100.0,5969251295.0,17463880.6874,56405.0,0.727886461039,0.0,1260.0,7.666666666669999,918901.0181610001,120033340651.0,1537171.65,47.63990486,1.14146154694,6.79007730194,414610.0,226385.0,106216760.0,220900.0,111539.0,9956892.41348,341404.0,134666967.0
2270,2016-01-28,382.44,15136800.0,5788917792.0,30483418.7072,56525.0,0.815527412162,0.0,1414.0,9.55,883099.679791,120033340651.0,1434150.0,50.08400338,0.9504215386529999,6.196263620419999,445935.0,231454.0,106448214.0,225456.0,107215.0,12897554.2976,394562.0,150896201.0
2271,2016-01-29,377.26,15141050.0,5712112523.0,54312432.201000005,56637.0,0.663735094118,0.0,1149.0,7.05,1014371.25381,120033340651.0,1620331.7,45.3790109,1.1014958671600001,7.278398810539999,424226.0,222622.0,106670836.0,213749.0,113560.0,6544542.32061,389924.0,147102840.0
2272,2016-01-30,378.24,15145475.0,5728624464.0,14343796.7501,56750.0,0.641980090395,1.0,1086.0,7.25,1056139.48191,120033340651.0,1689976.32,43.85418346,1.14685286792,8.048119475770001,428332.0,209984.0,106880820.0,200127.0,103763.0,4276470.35733,389588.0,147357727.0
2273,2016-01-31,376.86,15149950.0,5709410157.0,17760429.7968,56843.0,0.519653067039,0.0,1199.0,6.81666666667,1068073.26137,120033340651.0,1698131.16,31.51669344,2.22902999013,10.070459066,384209.0,168625.0,107049445.0,160035.0,94798.0,1414303.01375,202151.0,76182517.0
2274,2016-02-01,372.0,15154350.0,5637418200.0,28865406.8139,56968.0,0.715835198864,1.0,1218.0,8.55,1050172.59218,120033340651.0,1655772.0,51.0283515,1.09827295342,7.46636965423,437884.0,221764.0,107271209.0,209322.0,104984.0,4997779.26626,405273.0,150761429.0
2275,2016-02-02,373.48,15158450.0,5661377906.0,19943929.1014,57103.0,0.824635926829,0.0,1165.0,8.666666666669999,978569.915444,120033340651.0,1552556.36,57.71349212,1.07385649411,6.69211096647,451155.0,231998.0,107503207.0,222371.0,120120.0,3929600.01519,387109.0,144577638.0
2276,2016-02-03,368.38,15162800.0,5585672264.0,23767287.735,57224.0,0.700482402299,0.0,1369.0,7.483333333330001,1038238.8127299999,120033340651.0,1620135.24,48.81393346,1.5016448484399998,8.097153938039998,388710.0,200087.0,107703294.0,195252.0,112563.0,1976661.5512700002,292879.0,107890707.0
2277,2016-02-04,385.06,15167425.0,5840368670.5,41655064.8085,57341.0,0.632844389189,0.0,1365.0,6.88333333333,1103874.59974,120033340651.0,1796689.96,41.25773034,1.4837092758000001,8.935866311889999,399236.0,201065.0,107904359.0,193967.0,113489.0,2341430.41634,314482.0,121094475.0
2278,2016-02-05,386.49,15171925.0,5863797293.25,24231098.3145,57455.0,0.6356581833330001,0.0,1384.0,6.166666666669999,1074040.1511,120033340651.0,1755051.09,41.04809873,1.12709879872,8.12862345422,393084.0,215910.0,108120269.0,205366.0,116118.0,3499411.4021699997,402893.0,155714041.0
2279,2016-02-06,373.04,15176700.0,5661516168.0,30866009.8532,57579.0,0.652686691099,3.0,1184.0,6.516666666669999,1139675.93811,120033340651.0,1796933.68,42.22773725,1.48634280868,7.72037911597,441758.0,232752.0,108353021.0,221523.0,118359.0,3304540.9475,324084.0,120896315.0
2280,2016-02-07,373.74,15181250.0,5673840375.0,15640570.8048,57700.0,0.665092164835,0.0,1276.0,6.833333333330001,1303860.28146,144116447847.0,1714719.12,38.64301185,2.15419087526,8.08318855063,452004.0,212134.0,108565155.0,201390.0,103843.0,2957759.24812,212980.0,79599219.0
2281,2016-02-08,375.8,15185275.0,5706626345.0,24531012.2045,57821.0,0.7539734968940001,2.0,1245.0,7.733333333330001,1153414.86437,144116447847.0,1527627.0,40.9030054,1.63712806502,6.92616034712,396540.0,220559.0,108785714.0,211844.0,107138.0,2650183.04277,248301.0,93311393.0
2282,2016-02-09,372.61,15189500.0,5659759595.0,21330382.4776,57946.0,0.740162,1.0,1049.0,8.316666666669999,1210727.40421,144116447847.0,1589926.87,42.466277000000005,1.46448001512,6.88879444885,429776.0,230799.0,109016513.0,222310.0,110839.0,2285064.55673,291366.0,108565966.0
2283,2016-02-10,378.98,15193725.0,5758117900.5,36978851.3269,58066.0,0.715897940828,0.0,1401.0,7.266666666669999,1210727.40421,144116447847.0,1617865.62,44.48599145,1.24559323361,6.915699342999999,396665.0,233941.0,109250454.0,225892.0,116238.0,2522137.31764,342728.0,129887155.0
2284,2016-02-11,376.75,15198525.0,5726044293.75,26042971.8176,58188.0,0.637685135417,0.0,1468.0,5.983333333330001,1375500.95627,144116447847.0,1824977.0,44.34470738,1.35056115664,8.0231817922,429313.0,227463.0,109477917.0,227463.0,128516.0,2731609.21864,358666.0,135127313.0
2285,2016-02-12,381.46,15202500.0,5799145650.0,22212756.8286,58293.0,0.665082698113,1.0,1624.0,7.1,1139086.7294100001,144116447847.0,1531180.44,39.88170509,1.2926024189399998,7.546255113210001,392638.0,202906.0,109680823.0,202906.0,115255.0,2627933.25534,310536.0,118457185.0
2286,2016-02-13,388.6,15206325.0,5909177895.0,18777635.9201,58395.0,0.6727405424840001,3.0,1182.0,7.65,1096102.3245299999,144116447847.0,1500384.6,36.80013215,1.25329830856,7.87355478589,407580.0,190560.0,109871383.0,190560.0,108841.0,2705466.81328,308067.0,119714883.0
2287,2016-02-14,402.38,15210825.0,6120531763.5,30702017.3075,58497.0,0.5667196944439999,1.0,1550.0,6.216666666669999,1289532.1465,144116447847.0,1824390.92,34.63112968,1.73930446845,9.6565918053,390085.0,188927.0,110060310.0,179497.0,108998.0,2795383.45629,260679.0,104891981.0
2288,2016-02-15,402.64,15214525.0,6125976346.0,34078398.8376,58608.0,0.751270574324,1.0,1425.0,8.23333333333,1060281.9871200002,144116447847.0,1505873.6,40.18686148,1.03981470472,7.260826337889999,424653.0,207397.0,110267707.0,195212.0,114129.0,3665303.3672800004,359679.0,144821341.0
2289,2016-02-16,406.69,15218250.0,6189110092.5,28047318.6816,58717.0,0.731926161074,0.0,1660.0,8.65,1067446.0546,144116447847.0,1531594.54,41.80226206,1.01959811041,7.0006149556600015,424752.0,218780.0,110486487.0,207335.0,116102.0,3996092.8003800004,369361.0,150215514.0
2290,2016-02-17,418.04,15221750.0,6363300370.0,39099468.2342,58833.0,0.8351240428569999,1.0,1730.0,9.5,1002969.44728,144116447847.0,1481533.76,44.75593799,0.865280548975,6.5150141379,436155.0,227403.0,110713890.0,216842.0,129466.0,3953386.8429400004,409578.0,171220047.0
2291,2016-02-18,418.97,15226250.0,6379341962.5,32029699.8436,58945.0,0.62491515,0.0,1826.0,5.93333333333,1289532.1465,144116447847.0,1902961.74,42.68131047,1.26173860214,8.94396042582,416530.0,212765.0,110926655.0,201293.0,112421.0,3903312.1396699995,359979.0,150820601.0
2292,2016-02-19,418.02,15229725.0,6366329644.5,22201850.3562,59052.0,0.774219877698,2.0,1830.0,9.23333333333,1129682.7804299998,163491654909.0,1471848.42,46.31819386,1.09837789484,6.82827540454,411494.0,215552.0,111142207.0,203632.0,117959.0,4069429.39093,320564.0,134002007.0
2293,2016-02-20,439.48,15233675.0,6694895489.0,49142940.23899999,59169.0,0.744355949367,2.0,1508.0,7.9,1284099.85114,163491654909.0,1754843.64,43.09210135,1.15507521283,7.79033752259,440841.0,225259.0,111367466.0,212896.0,120272.0,4918446.3414,345692.0,151924621.0
2294,2016-02-21,434.67,15236825.0,6622990722.75,45001750.1744,59274.0,0.840188849206,0.0,1399.0,9.916666666669999,1024028.9952100001,163491654909.0,1386597.3,40.65663231,1.01364971626,6.62568713087,399688.0,209276.0,111576742.0,195461.0,112737.0,4198706.2410699995,314704.0,136792550.0
2295,2016-02-22,438.5,15240075.0,6682772887.5,25463328.1084,59385.0,0.8595248153849999,0.0,1392.0,10.4,1056537.8522,163491654909.0,1443980.5,43.53246983,1.0151813324299999,6.418718106009999,469044.0,224964.0,111801706.0,210446.0,123712.0,4350212.80198,324376.0,142238677.0
2296,2016-02-23,417.0,15243450.0,6356518650.0,41312427.126,59505.0,0.8956290814810001,2.0,1508.0,9.166666666669999,1097173.92344,163491654909.0,1427391.0,48.21733873,0.908054544686,5.78880110959,464117.0,246578.0,112048284.0,226977.0,128270.0,3976883.69551,376960.0,157192209.0
2297,2016-02-24,423.1,15246525.0,6450804727.5,29085738.813,59615.0,0.89584400813,0.0,1968.0,9.833333333330001,999647.352469,163491654909.0,1319648.9,44.91575935,0.942228945892,5.86218815523,411081.0,225112.0,112273396.0,208244.0,120442.0,3726616.87451,331024.0,140056077.0
2298,2016-02-25,421.4,15250150.0,6426413210.0,22095111.3957,59736.0,0.8358027793100001,2.0,2036.0,8.96666666667,1178446.06592,163491654909.0,1547380.8,47.68274149,1.02774329771,7.07539037673,412050.0,218699.0,112492095.0,206844.0,130074.0,3124689.66982,357288.0,150561021.0
2299,2016-02-26,424.34,15253900.0,6472839926.0,24487221.7856,59849.0,0.75447926,1.0,1760.0,7.466666666669999,1219082.13716,163491654909.0,1609521.62,43.148608200000005,1.12656043421,7.66877082142,404307.0,209880.0,112701975.0,200108.0,117873.0,3335713.66304,336689.0,142870420.0
2300,2016-02-27,432.0,15257175.0,6591099600.0,18649773.6191,59946.0,0.740764992366,1.0,1663.0,8.55,1064665.06645,163491654909.0,1431216.0,38.20952225,0.9599318282879999,7.84558964604,378857.0,182423.0,112884398.0,176145.0,112073.0,2577124.49847,345129.0,149095588.0
2301,2016-02-28,433.47,15260900.0,6615142323.0,22184549.4353,60050.0,0.700333872483,0.0,1395.0,8.95,1210954.92291,163491654909.0,1632881.49,42.61977032,1.11513724504,7.26703734362,412223.0,224697.0,113109095.0,207856.0,119667.0,8045197.65443,337806.0,146428747.0
2302,2016-02-29,436.18,15264275.0,6657971469.5,31357633.0752,60171.0,0.9019573629629999,0.0,1497.0,11.416666666700001,1097173.92344,163491654909.0,1495225.04,53.45252038,0.660143038863,5.6275994655499995,470332.0,265695.0,113374790.0,245731.0,135627.0,8973334.42648,519281.0,226500160.0
2303,2016-03-01,431.87,15267475.0,6593564428.25,30939871.9084,60285.0,0.89761428125,0.0,1233.0,12.416666666700001,1040283.42371,163491654909.0,1405736.85,55.99857717,0.630642949497,5.3938387070800005,451258.0,260619.0,113635409.0,245671.0,131665.0,11910037.6759,516140.0,222905346.0
2304,2016-03-02,429.99,15271400.0,6566549286.0,26429723.2544,60427.0,0.905978573248,0.0,1184.0,9.98333333333,1275972.63689,163491654909.0,1720819.98,77.34600309,0.726549086428,6.22475105626,483756.0,276448.0,113911857.0,262461.0,148929.0,5912875.379919999,550823.0,236848413.0
2305,2016-03-03,421.44,15274725.0,6437380104.0,33471079.525,60549.0,0.918519172932,0.0,1447.0,10.8,1080919.49495,163491654909.0,1431631.68,72.72445709,0.661068514046,6.47044694631,410737.0,221257.0,114133114.0,212413.0,144300.0,3660823.72516,513865.0,216563283.0
2306,2016-03-04,416.48,15278525.0,6363200092.0,32002741.2982,60676.0,0.8366466907889999,0.0,1137.0,9.566666666669999,1235336.56565,163491654909.0,1604280.96,52.60628503,0.968735774337,7.56365254781,419365.0,212104.0,114345218.0,205061.0,135976.0,6843890.07063,397632.0,165605628.0
2307,2016-03-05,401.0,15282500.0,6128282500.0,50904367.533,60798.0,0.773170402516,0.0,1196.0,8.333333333330001,1292227.06539,163491654909.0,1619238.0,63.03314682,0.80896842456,6.80017806372,422768.0,238117.0,114583335.0,232294.0,124208.0,18219205.8849,499154.0,200160841.0
2308,2016-03-06,408.86,15285975.0,6249823738.5,24330044.9112,60889.0,0.661320676259,0.0,1189.0,8.76666666667,1094688.8032200001,158427203767.0,1437551.76,41.1407975,1.05971478753,8.38291032504,312335.0,171486.0,114754821.0,166280.0,100739.0,4004392.2632800005,331787.0,135654591.0
2309,2016-03-07,411.94,15289850.0,6298500809.0,25774187.7886,60990.0,0.651829464516,0.0,1209.0,7.35,1220696.14747,158427203767.0,1614392.86,44.13385665,1.2628143302600001,8.79634315916,372418.0,183530.0,114938351.0,174456.0,113791.0,2835066.07064,310339.0,127840873.0
2310,2016-03-08,412.39,15293200.0,6306762748.0,21813407.596,61088.0,0.732320567164,1.0,1077.0,8.5,1055311.50814,158427203767.0,1399239.27,43.94045893,1.1656211921200001,7.21521417632,363851.0,193929.0,115132280.0,185419.0,124367.0,2358524.71349,291089.0,120042367.0
2311,2016-03-09,413.1,15297325.0,6319324957.5,19572952.0075,61206.0,0.718331939394,0.0,1241.0,8.21666666667,1299450.7376299999,158427203767.0,1725518.7,52.605287100000005,1.5079411904299997,9.196733342929999,330958.0,187623.0,115319903.0,180232.0,124374.0,2036078.8004700001,277000.0,114428780.0
2312,2016-03-10,416.0,15301350.0,6365361600.0,24022113.591,61318.0,0.697423130435,1.0,1300.0,6.833333333330001,1267948.90157,158427203767.0,1692288.0,43.43549045,1.21702670421,8.78604025731,374551.0,192611.0,115512514.0,186345.0,121765.0,2456426.10633,334257.0,139051016.0
2313,2016-03-11,421.22,15305425.0,6446951118.5,25307656.1388,61420.0,0.627885177914,0.0,1270.0,7.15,1283699.8196,158427203767.0,1733741.52,41.22294318,1.2577948669399999,8.9426200522,352895.0,193874.0,115706388.0,185911.0,122285.0,2370005.65767,327239.0,137839767.0
2314,2016-03-12,410.0,15309050.0,6276710500.0,24825381.6222,61507.0,0.6003884,0.0,1533.0,7.166666666669999,1141941.55731,158427203767.0,1501010.0,36.07950062,1.58352261809,8.55627379894,328987.0,175428.0,115881816.0,167127.0,112499.0,1969207.68245,231193.0,94789300.0
2315,2016-03-13,412.44,15312325.0,6315415323.0,14705841.4384,61581.0,0.5706659465649999,0.0,1475.0,8.3,1031685.1310899999,158427203767.0,1362701.76,29.31003112,1.93064353847,9.65660704668,310285.0,141116.0,116022932.0,136679.0,98476.0,1506469.53036,171135.0,70582774.0
2316,2016-03-14,413.89,15316100.0,6339180629.0,20282050.7868,61691.0,0.734625986755,1.0,1398.0,7.6,1189194.31141,158427203767.0,1580232.02,43.83967453,1.4075659721,8.43235639084,393384.0,187401.0,116210333.0,177649.0,121118.0,2279601.6609400003,271248.0,112266995.0
2317,2016-03-15,414.78,15319900.0,6354388122.0,20597238.3355,61796.0,0.691423019737,2.0,1165.0,8.4,1197069.7704200002,158427203767.0,1593584.76,42.7063754,1.35411927911,8.06155880553,367761.0,197677.0,116408010.0,190346.0,124365.0,2178009.21023,283727.0,117684224.0
2318,2016-03-16,415.99,15324150.0,6374693158.5,19419077.2239,61903.0,0.634046052941,1.0,1501.0,7.1,1338828.03271,158427203767.0,1787925.02,48.1134711,1.6812812835100002,8.27846545633,369886.0,215973.0,116623983.0,209667.0,124266.0,12271722.7309,255638.0,106343004.0
2319,2016-03-17,418.64,15327525.0,6416715066.0,18657007.429,62004.0,0.7541426444439999,0.0,1412.0,7.7,1063186.96715,158427203767.0,1432167.44,46.26447738,1.24266611209,6.9195858397,394142.0,206973.0,116830956.0,201122.0,123406.0,10141726.5497,275295.0,115249577.0
2320,2016-03-18,408.87,15330975.0,6268375748.25,28073923.8525,62105.0,0.735858463768,0.0,1244.0,8.816666666669999,1135311.13693,165496835118.0,1427774.04,42.58594292,1.17386322766,7.013400465669999,364177.0,203578.0,117034534.0,196834.0,132492.0,2457182.4418599997,297479.0,121630357.0
2321,2016-03-19,405.59,15334350.0,6219459016.5,15007027.5693,62196.0,0.681470185185,0.0,1291.0,8.05,1110630.46004,165496835118.0,1384278.67,38.06506394,1.48871929088,7.329538713250001,350288.0,188863.0,117223397.0,182265.0,117494.0,5098832.83494,229257.0,92984532.0
